325166775,324903609,FAILING_AND_PASSING,apache/flink,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/325166775,http://travis-ci.org/apache/flink/builds/324903609,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
324930423,324921406,FAILING_AND_PASSING,apache/flink,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324930423,http://travis-ci.org/apache/flink/builds/324921406,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
324625160,324575818,FAILING_AND_PASSING,apache/flink,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324625160,http://travis-ci.org/apache/flink/builds/324575818,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
324624441,324552055,FAILING_AND_PASSING,apache/flink,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324624441,http://travis-ci.org/apache/flink/builds/324552055,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
324546126,324155668,FAILING_AND_PASSING,apache/flink,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324546126,http://travis-ci.org/apache/flink/builds/324155668,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
324530296,324501818,FAILING_AND_PASSING,apache/flink,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324530296,http://travis-ci.org/apache/flink/builds/324501818,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
324041291,324028417,FAILING_AND_PASSING,apache/flink,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/324041291,http://travis-ci.org/apache/flink/builds/324028417,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
326142733,326006806,FAILING_AND_PASSING,prestodb/presto,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/prestodb/presto/builds/326142733,http://travis-ci.org/prestodb/presto/builds/326006806,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
325763675,325763457,FAILING_AND_PASSING,prestodb/presto,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/prestodb/presto/builds/325763675,http://travis-ci.org/prestodb/presto/builds/325763457,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
325471394,325439756,FAILING_AND_PASSING,prestodb/presto,14/05/18 20:01,14/05/2018,spirals-repairnator,http://travis-ci.org/prestodb/presto/builds/325471394,http://travis-ci.org/prestodb/presto/builds/325439756,noreply@github.com,69a1ab2f-8f11-45e1-9bcb-84a40bc39607_01-18-week1-bears-both
