5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,dockerPool,spirals-bears,16,487961768,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,368533587,spirals-bears,16,458890400,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,369177240,spirals-bears,16,458890296,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,368968980,spirals-bears,16,458889896,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,369055777,spirals-bears,16,458890288,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,368005043,spirals-bears,16,458884064,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,368522762,spirals-bears,16,458883936,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367447453,spirals-bears,16,458889952,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367159608,spirals-bears,16,458883720,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,366786830,spirals-bears,16,458889952,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,362941426,spirals-bears,16,458890056,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,365643665,spirals-bears,16,458883632,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,369368609,spirals-bears,16,458889912,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367410307,spirals-bears,16,458896504,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,369178982,spirals-bears,16,458890000,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,369288337,spirals-bears,16,458890360,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,368763816,spirals-bears,16,458883784,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,368390240,spirals-bears,16,458884296,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367921441,spirals-bears,16,458889944,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367447466,spirals-bears,16,458889872,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367469968,spirals-bears,16,458883896,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367417681,spirals-bears,16,458890000,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367283266,spirals-bears,16,458883808,506462208
5ea16782-d44d-4134-9946-fad8a6d96571_04-18-week3-FAILING_AND_PASSING,367213677,spirals-bears,16,458884032,506462208
