spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:37,23/08/2018,apache/flink,340400883,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown cb593fcdeb892b2fc2b7393723608a0522d843b0       Commit head ref cannot be retrieved from the repository: cb593fcdeb892b2fc2b7393723608a0522d843b0. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:37,23/08/2018,apache/flink,340934914,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown 683c6747699b460fbb49c09ff75081e6f9519d40       Commit head ref cannot be retrieved from the repository: 683c6747699b460fbb49c09ff75081e6f9519d40. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:38,23/08/2018,apache/flink,341319594,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown 2e4f55012e64dde2cdc8a2832652564cfda73b45       Commit head ref cannot be retrieved from the repository: 2e4f55012e64dde2cdc8a2832652564cfda73b45. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:38,23/08/2018,apache/flink,341360262,The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.,The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown 2e4f55012e64dde2cdc8a2832652564cfda73b45       Commit head ref cannot be retrieved from the repository: 2e4f55012e64dde2cdc8a2832652564cfda73b45. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:39,23/08/2018,apache/flink,339431097,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown e4d19c54be7d696066941701442305244f1fe910       Commit head ref cannot be retrieved from the repository: e4d19c54be7d696066941701442305244f1fe910. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:39,23/08/2018,apache/flink,339498902,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown 6e8fd21574f6913ea57c66715963bad7b540f59f       Commit head ref cannot be retrieved from the repository: 6e8fd21574f6913ea57c66715963bad7b540f59f. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:39,23/08/2018,apache/flink,340456728,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown f48b807314f4998a202495b7614847726ab378b4       Commit head ref cannot be retrieved from the repository: f48b807314f4998a202495b7614847726ab378b4. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:40,23/08/2018,apache/flink,340021221,The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The test directory is not at default location or specified in build section from pom.xml, and no parent can be found.,The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.       The source directory is not at default location or specified in build section from pom.xml, and no parent can be found.,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown 4e0355304ecf9edd03fd617b92982524d3c24916       Commit head ref cannot be retrieved from the repository: 4e0355304ecf9edd03fd617b92982524d3c24916. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:41,23/08/2018,apache/flink,340509291,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown fe25bb5968dbd7305242d81f529947a07b8ebd44       Commit head ref cannot be retrieved from the repository: fe25bb5968dbd7305242d81f529947a07b8ebd44. Operation aborted.       Error while merging two commits to reproduce the PR.
spirals-bears,d3ce7021-6f7e-4bbd-b7fc-dc7f588b701c_02-18-week2-PASSING_AND_PASSING,23/08/18 23:42,23/08/2018,apache/flink,340292521,Error while testing commit: org.eclipse.jgit.errors.MissingObjectException: Missing unknown bd7a41a8d7028e87f87136925d9025e3e4ce997c       Commit head ref cannot be retrieved from the repository: bd7a41a8d7028e87f87136925d9025e3e4ce997c. Operation aborted.       Error while merging two commits to reproduce the PR.
