f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,347217577,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345249090,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346818917,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346464814,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346622158,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346221890,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345907924,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345724553,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345825649,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345708049,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345707830,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345618722,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345638356,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345580080,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345243673,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345169654,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344892905,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344089148,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344682874,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,343906329,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344606238,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,343931457,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,347414303,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,347072648,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345528263,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345577403,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345503136,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344585758,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344538146,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,347037174,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346993133,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346901175,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345439941,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346698427,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346635257,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346461070,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346295621,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345069000,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344954227,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344440238,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344849623,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344670602,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346706657,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346563834,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346340718,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345987196,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345349019,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345834201,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345829451,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345199639,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344918860,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,337324422,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344459804,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345645208,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346353052,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345920536,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344914415,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,331667964,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346070123,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345690819,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345374875,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345332069,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,347143687,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346408692,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346408869,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346226096,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346241166,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344669949,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344366090,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,347498764,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,347149012,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346440552,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346443907,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346444169,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,346442360,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345401333,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345372949,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345372925,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345371032,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345371039,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345087877,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,345088016,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344952491,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344952357,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344615349,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344605936,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344596990,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344569477,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
f217db01-bbb8-402e-8360-dcad68a2f96f_02-18-week4-FAILING_AND_PASSING,344569458,N/A,25/08/18 14:13,25/08/2018,spirals-bears,DETECTED
