369399397,369177240,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/369399397,http://travis-ci.org/apache/flink/builds/369177240,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
369209058,369055777,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/369209058,http://travis-ci.org/apache/flink/builds/369055777,s.richter@data-artisans.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
369005270,368968980,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/369005270,http://travis-ci.org/apache/flink/builds/368968980,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
368736056,368533587,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/368736056,http://travis-ci.org/apache/flink/builds/368533587,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
368549935,368522762,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/368549935,http://travis-ci.org/apache/flink/builds/368522762,s.richter@data-artisans.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
368233223,368005043,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/368233223,http://travis-ci.org/apache/flink/builds/368005043,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
367462984,367447453,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/367462984,http://travis-ci.org/apache/flink/builds/367447453,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
367225452,367159608,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/367225452,http://travis-ci.org/apache/flink/builds/367159608,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
367066259,366786830,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/367066259,http://travis-ci.org/apache/flink/builds/366786830,nobody@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
367046244,362941426,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/367046244,http://travis-ci.org/apache/flink/builds/362941426,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
366879388,365643665,FAILING_AND_PASSING,apache/flink,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/apache/flink/builds/366879388,http://travis-ci.org/apache/flink/builds/365643665,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
369495471,369368609,FAILING_AND_PASSING,prestodb/presto,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/prestodb/presto/builds/369495471,http://travis-ci.org/prestodb/presto/builds/369368609,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
369338925,367410307,FAILING_AND_PASSING,prestodb/presto,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/prestodb/presto/builds/369338925,http://travis-ci.org/prestodb/presto/builds/367410307,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
369294761,369178982,FAILING_AND_PASSING,prestodb/presto,29/05/18 22:33,29/05/2018,spirals-repairnator,http://travis-ci.org/prestodb/presto/builds/369294761,http://travis-ci.org/prestodb/presto/builds/369178982,noreply@github.com,981e762e-39a7-43d2-9c81-180a03db6d54_04-18-week3-bears-both
