356326566,356435427
351633844,355765047
354149527,355737340
355237024,355254355
354359567,355248634
354718277,354719755
354290441,354664199
354611121,354626952
354610577,354623742
354175882,354207550
351304783,354205095
353198435,354147982
346765839,354140213
353373375,353878850
351255784,353776200
353716302,353721773
356202150,356213904
355692050,356181314
356029412,356098437
356073922,356080519
356023116,356024393
355724255,355988559
355915365,355980722
355950176,355975621
355889055,355913958
355813492,355857234
355774221,355788651
355676281,355694508
355614019,355614260
355544962,355596905
355487493,355520184
354067005,355425441
354533183,354759571
354633872,354634052
354497991,354584565
354538847,354580292
354515005,354538007
353862838,354469839
354204659,354238352
353937813,353973579
351457721,355998775
354516584,355540883
354127663,354474573
352952532,354039224
353657196,353671212
353562905,353588974
353542857,353569896
355152502,355488591
354369543,354386786
354015008,356573636
356140289,356520112
356127151,356138488
355382734,355399387
355350247,355377468
354033860,354972081
354891686,354907674
354867109,354876454
352804129,354697436
354455490,354469877
354225641,354391648
346839385,354043196
353925626,354034827
355528399,355763261
354709008,355422879
354938526,354948494
354686324,354690760
354374582,354399400
354349383,354376929
355340978,355354206
354067582,354221832
354044956,354188637
353885835,354112044
353702375,354038089
356573177,356573398
356137573,356146034
355581973,355590128
355582007,355590224
355230055,355233169
355230013,355233159
355151501,355160411
354921345,354934748
354921049,354934744
354801529,354806832
354580434,354582723
354453019,354460495
354453174,354460535
354442080,354448502
354442091,354448520
354077125,354341902
353581293,353582470
355327994,355363297
354208350,354213591
354128213,354129251
353811022,353841365
353774072,353787770
353682482,353726709
356201315,356203104
356187717,356188143
356123758,356131150
356128714,356129895
356101442,356105831
356085479,356094699
356049846,356053533
356007544,356021472
355850319,355851067
355638558,355725219
355330160,355334118
355035494,355043250
354887703,354889060
354780370,354784518
354610609,354611203
354584527,354585010
354424134,354530493
354314535,354528905
354282511,354293913
353315714,353867886
356445014,356468409
356317743,356322557
354541024,354553515
354497548,354514227
354130959,354502843
354111943,354165222
353486587,353487315
354039719,354115536
353499676,354038873
356025706,356032415
356452520,356463981
354067872,356245319
355797196,355864417
354183799,354185406
353653654,353844636
356578396,356610779
356137356,356471384
356144152,356150705
355572231,355682025
355557475,355639367
355586801,355634205
352939655,354010640
356079775,356085908
354848370,355125170
355403133,355442187
353719261,354756747
355832070,355904552
355376312,355384685
355146206,355146997
354872435,354967629
354785828,354840997
354572921,354588555
354290296,354331946
354048772,354081399
353585390,353588313
355413107,355755051
353837983,354192311
355810491,355814677
354476311,355813988
355253388,355291044
354801380,355060447
354485840,354540203
353903548,353906142
353817112,353865505
354632958,354636057
354788585,354790221
354742701,354746266
356030069,356481838
352596208,354065556
356457601,356568628
356497506,356501767
353439417,356241139
353439167,355512619
354020997,354025971
353527253,353576333
353548762,353666202
349541463,356090105
356435523,356445483
355764691,356254259
355831993,355835421
354355063,354368906
356175351,356185689
356085629,356151132
356085542,356151122
354915392,355504538
354429785,354897216
354093503,354178830
353559133,353596254
353559158,353596284
356056935,356059544
355680410,355682009
355680397,355681996
355139608,355316523
355138115,355316514
354706283,354718238
354652807,355109587
354248002,354257058
353895642,353903981
353878333,353887894
355458721,355460153
355319804,355320465
355255262,355263588
354214473,354229096
353681958,353747192
355720239,355732985
355057408,355063779
354170531,354205007
355899803,356251522
355899830,356251545
353682012,353688992
353682025,353689032
356148907,356150745
340409087,356311566
355865996,355888696
355871910,355877391
355820815,355832898
356345622,356365360
356346040,356365444
356263012,356265614
356575309,356585029
356414084,356416174
355370258,355371550
355358297,355366363
355359507,355364364
354930092,354950902
