e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,dockerPool,spirals-bears,16,487961768,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370022107,spirals-bears,16,458890136,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371450509,spirals-bears,16,458884280,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371288626,spirals-bears,16,458896344,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372327343,spirals-bears,16,458890120,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371364072,spirals-bears,16,458884080,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371129522,spirals-bears,16,458890304,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371086495,spirals-bears,16,458896192,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370494152,spirals-bears,16,458884056,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370789010,spirals-bears,16,458883736,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370473908,spirals-bears,16,458883808,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,349551984,spirals-bears,16,458884128,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370121117,spirals-bears,16,458890360,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370372394,spirals-bears,16,458889832,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369937938,spirals-bears,16,458884128,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369851710,spirals-bears,16,458884328,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369930371,spirals-bears,16,458886256,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369692987,spirals-bears,16,458884088,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372818752,spirals-bears,16,458883992,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372239554,spirals-bears,16,458884368,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372243127,spirals-bears,16,458890080,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371698399,spirals-bears,16,458896176,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371779665,spirals-bears,16,458884312,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371697932,spirals-bears,16,458896552,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,364740595,spirals-bears,16,458889968,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,364739841,spirals-bears,16,458888928,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371214478,spirals-bears,16,458890288,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371209049,spirals-bears,16,458884640,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370850400,spirals-bears,16,458884152,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370811149,spirals-bears,16,458883792,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370427814,spirals-bears,16,458890520,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370725635,spirals-bears,16,458884192,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370742980,spirals-bears,16,458884008,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370737933,spirals-bears,16,458884128,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370400175,spirals-bears,16,458883792,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370361055,spirals-bears,16,458890120,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370186910,spirals-bears,16,458884104,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,350486775,spirals-bears,16,458890352,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,373120770,spirals-bears,16,458890336,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370790533,spirals-bears,16,458890448,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372463550,spirals-bears,16,458884232,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372274289,spirals-bears,16,458889640,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372284096,spirals-bears,16,458896552,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372234537,spirals-bears,16,458890616,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370284812,spirals-bears,16,458890248,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370663614,spirals-bears,16,458884336,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370692901,spirals-bears,16,458889688,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370603219,spirals-bears,16,458883928,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370398818,spirals-bears,16,458884056,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370198714,spirals-bears,16,458890376,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369676461,spirals-bears,16,458888240,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372328177,spirals-bears,16,458889680,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372669159,spirals-bears,16,458884160,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372009769,spirals-bears,16,458896600,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371245170,spirals-bears,16,458884536,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371048699,spirals-bears,16,458890120,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370862526,spirals-bears,16,458889896,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370858900,spirals-bears,16,458884336,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370800128,spirals-bears,16,458884576,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369362002,spirals-bears,16,458889928,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369526251,spirals-bears,16,458883792,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,373059595,spirals-bears,16,458890072,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372622768,spirals-bears,16,458884552,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372113520,spirals-bears,16,458896440,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371650023,spirals-bears,16,458884400,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371554568,spirals-bears,16,458884304,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371421285,spirals-bears,16,458890304,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371233263,spirals-bears,16,458884608,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371040387,spirals-bears,16,458889800,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370728924,spirals-bears,16,458889904,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370634382,spirals-bears,16,458890112,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370185902,spirals-bears,16,458884160,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,368348334,spirals-bears,16,458889888,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369841429,spirals-bears,16,458884424,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,368873197,spirals-bears,16,458889464,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371456293,spirals-bears,16,458889944,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369845548,spirals-bears,16,458888976,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,369997088,spirals-bears,16,458890032,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371459369,spirals-bears,16,458883928,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371457502,spirals-bears,16,458890304,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372076368,spirals-bears,16,458884184,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372076394,spirals-bears,16,458890224,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371417197,spirals-bears,16,458889984,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371915804,spirals-bears,16,458890088,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371488155,spirals-bears,16,458889112,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,370614656,spirals-bears,16,458883632,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,373217432,spirals-bears,16,458884192,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,373217407,spirals-bears,16,458884008,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,373198938,spirals-bears,16,458889576,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372566741,spirals-bears,16,458889824,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372563821,spirals-bears,16,458884360,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372554836,spirals-bears,16,458884000,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372553912,spirals-bears,16,458883944,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,372466776,spirals-bears,16,458884568,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371869895,spirals-bears,16,458889984,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371784057,spirals-bears,16,458884192,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371780350,spirals-bears,16,458884368,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371767641,spirals-bears,16,458890080,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371725281,spirals-bears,16,458883632,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371423851,spirals-bears,16,458884280,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371339760,spirals-bears,16,458889608,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371339945,spirals-bears,16,458896224,506462208
e1e687d4-f849-47b3-a53e-600cf5a719ad_04-18-week4-FAILING_AND_PASSING,371339889,spirals-bears,16,458883960,506462208
